run_accession,study_accession,study_title,experiment_accession,experiment_title,experiment_desc,organism_name,library_strategy,library_layout,sample_accession,sample_title,bioproject,instrument,run_total_bases,host,isolation_source,geo_loc_name,lat_lon,Environment_Broad_Scale,Specific_Environment,Broader Category
SRR12649878,SRP282530,Exploration of the Human gut metagenome for its metabolic functionaries,SRX9131193,Human Gut metagenome,Human Gut metagenome,metagenome,WGS,PAIRED,SRS7373452,,PRJNA663717,Illumina MiSeq,12068464868,Homo sapiens,Human Feces,India,28.89 N 76.60 E,,,Other
