run_accession,study_accession,study_title,experiment_accession,experiment_title,experiment_desc,organism_name,library_strategy,library_layout,sample_accession,sample_title,bioproject,instrument,run_total_bases,host,isolation_source,geo_loc_name,lat_lon,Environment_Broad_Scale,Specific_Environment,Broader Category
SRR8837336,SRP190175,"Sediment Microbiome  of  River Ganga  (Jajmau, Kanpur s2)",SRX5625354,Sediment metagenome,Sediment metagenome,freshwater sediment metagenome,WGS,PAIRED,SRS4570483,,PRJNA529770,Illumina HiSeq 2500,4199851147,Sediment,river sediment,"India: Jajmau, Kanpur",26.25 N 80.25 E,,,Aquatic/ Marine
