run_accession,study_accession,study_title,experiment_accession,experiment_title,experiment_desc,organism_name,library_strategy,library_layout,sample_accession,sample_title,bioproject,instrument,run_total_bases,host,isolation_source,geo_loc_name,lat_lon,Environment_Broad_Scale,Specific_Environment,Broader Category
SRR8859357,SRP191076,"Sediment Microbiome  of  River Ganga  (Below Farakka bridge, west Bengal F1)",SRX5646858,Sediment metagenome,Sediment metagenome,freshwater sediment metagenome,WGS,PAIRED,SRS4592440,,PRJNA531084,NextSeq 500,7422514241,Sediment,river sediment,"India: Farakka, west Bengal",24.47 N 87.55 E,,,Aquatic/ Marine
