run_accession,study_accession,study_title,experiment_accession,experiment_title,experiment_desc,organism_name,library_strategy,library_layout,sample_accession,sample_title,bioproject,instrument,run_total_bases,host,isolation_source,geo_loc_name,lat_lon,Environment_Broad_Scale,Specific_Environment,Broader Category
SRR8859111,SRP191073,"Sediment Metagenome of River Yamuna (Wazaribad , New Delhi s1)",SRX5646612,Sediment metagenome,Sediment metagenome,freshwater sediment metagenome,WGS,PAIRED,SRS4592195,,PRJNA531081,NextSeq 500,19341171556,Sediment,river sediment,"India: Wazaribad , New Delhi",28.42 N 77.13 E,,,Aquatic/ Marine
