run_accession,study_accession,study_title,experiment_accession,experiment_title,experiment_desc,organism_name,library_strategy,library_layout,sample_accession,sample_title,bioproject,instrument,run_total_bases,isolation_source,geo_loc_name,lat_lon,Environment_Broad_Scale,Specific_Environment,Broader Category
SRR5226959,SRP098776,"Mine tailings metagenome from manganese mines of Odisha, India",SRX2536073,Soil Metagenome,Soil Metagenome,tailings metagenome,WGS,PAIRED,SRS1956026,,PRJNA360904,Illumina HiSeq 2500,2604588000,Mine tailings,India: Odisha,21.9 N 85.29 E,,,Other
