run_accession,study_accession,study_title,experiment_accession,experiment_title,experiment_desc,organism_name,library_strategy,library_layout,sample_accession,sample_title,bioproject,instrument,run_total_bases,host,isolation_source,geo_loc_name,lat_lon,Environment_Broad_Scale,Specific_Environment,Broader Category
SRR23815860,SRP426724,Metatranscriptomic Assessment of Diarrhoeic Faeces  in Rotavirus group A Infected Piglets and Calves from India,SRX19637851,Rota 2,Rota 2,gut metagenome,WGS,PAIRED,SRS17006727,,PRJNA941130,HiSeq X Ten,1474586100,Sus scrofa domesticus,NA,India,20.5937 N 78.9629 E,,,"Host human, Host animal and insect"
